,ingredientID,ingredients,recipeinfo,recipename,internal_list
74,"1684,1525,2356,16386,2359,16421,16397,16387,16339,4808,16158,16424,3810,16157,1527,16278,16424","all-purpose flour,brown sugar,baking powder,ground cinnamon,baking soda,salt,ground ginger,ground cloves,cold unsalted butter, cut into chunks,pumpkin puree,plain yogurt,vanilla extract,chopped pecans,butter,confectioners' sugar,milk, or more as needed,vanilla extract",https://www.allrecipes.com/recipe/234458/pumpkin-scones-with-brown-butter-glaze/,/234458/,"all-purpose flour,brown sugar,baking powder,ground cinnamon,baking soda,salt,ground ginger,ground cloves,cold butter, chunks,pumpkin puree,plain yogurt,vanilla extract,pecans,butter,confectioners' sugar,milk, or more,vanilla extract"
75,"16157,4397,16391,1684,16421,1526,16397,16133,16278,6442,5107","butter,minced onion,curry powder,all-purpose flour,salt,white sugar,ground ginger,chicken broth,milk,cubed, cooked chicken,lemon juice",https://www.allrecipes.com/recipe/241253/simple-chicken-curry/,/241253/,"butter,onion,curry powder,all-purpose flour,salt,white sugar,ground ginger,chicken broth,milk,chicken,lemon juice"
77,"4086,16421,4342,16423,6307,6307","filet mignon,salt,garlic, minced,fresh thyme,olive oil, or as needed,olive oil",https://www.allrecipes.com/recipe/283805/confit-olive-oil-steak/,/283805/,"filet mignon,salt,garlic,fresh thyme,olive oil, or,olive oil"
78,"29267,21796,5111,16422,16421,be3be1bba433ade09744131fbd6cf966","ripe avocados, cubed,Greek yogurt,lime, juiced,apple cider vinegar,salt,ground black pepper to taste",https://www.allrecipes.com/recipe/285534/avocado-mousse/,/285534/,"ripe avocados,Greek yogurt,lime,apple cider vinegar,salt,ground black pepper to taste"
79,"6300,16317,6305,5140,1526,19084,16421,1526,16386,11039","vegetable shortening, room temperature,eggs, separated,vegetable oil,orange juice,white sugar,matzo cake meal,salt,white sugar,ground cinnamon,Granny Smith apples - peeled, cored, and quartered",https://www.allrecipes.com/recipe/213673/moist-passover-apple-cake/,/213673/,"vegetable shortening, room temperature,eggs,vegetable oil,orange juice,white sugar,matzo cake meal,salt,white sugar,ground cinnamon,Granny Smith apples -"
80,"16157,16424,16223,1527,2858,3789,1416,1338,6300","butter, softened,vanilla extract,cream cheese, softened,confectioners' sugar,creamy peanut butter (Optional),flaked coconut (Optional),unsweetened cocoa powder (Optional),semisweet chocolate pieces,shortening or vegetable oil (Optional)",https://www.allrecipes.com/recipe/70660/chocolate-covered-easter-eggs/,/70660/,"butter,vanilla extract,cream cheese,confectioners' sugar,creamy peanut butter (Optional),coconut (Optional),unsweetened cocoa powder (Optional),semisweet chocolate,shortening or vegetable oil (Optional)"
81,"1684,1526,2359,16386,16421,16401,4279,5148,6305,16317,16424,5145","all-purpose flour,white sugar,baking soda,ground cinnamon,salt,ground nutmeg,shredded carrots,mandarin oranges, drained,vegetable oil,eggs,vanilla extract,grated orange zest",https://www.allrecipes.com/recipe/240469/isaacs-carrot-cake/,/240469/,"all-purpose flour,white sugar,baking soda,ground cinnamon,salt,ground nutmeg,carrots,mandarin oranges,vegetable oil,eggs,vanilla extract,orange zest"
82,"5107,1636,5235,2879,1526,8817,27581","lemon juice,cornstarch,frozen strawberries,soy milk,white sugar,granular sucrolose sweetener (such as Splenda®), or to taste,citric acid powder (sour salt), or to taste",https://www.allrecipes.com/recipe/274381/vegan-strawberry-gelato/,/274381/,"lemon juice,cornstarch,strawberries,soy milk,white sugar,granular sucrolose sweetener (such Splenda®), or to taste,citric acid powder (sour salt), or to taste"
83,"20231,22005,5107,4292,6294,20269,20269,16419,20235,9c5dcfa759dc151839d5877c0a18e4af","imitation crabmeat,uncooked shrimp, peeled and deveined,lemon juice, divided,minced celery,mayonnaise (such as Hellmann's®),minced red onion,minced red onion,minced fresh dill,seafood seasoning (such as Old Bay®),salt and freshly ground black pepper to taste",https://www.allrecipes.com/recipe/283812/shrimp-and-crab-seafood-salad/,/283812/,"imitation crabmeat,shrimp,lemon juice,celery,mayonnaise (such Hellmann's®),onion,onion,fresh dill,seafood seasoning (such Old Bay®),salt freshly ground black pepper to taste"
85,"4286,6307,16157,6307,4397,1684,16278,16421,16406,16215,22318","cauliflower florets,olive oil,butter,olive oil,minced onion,all-purpose flour,milk,salt,ground black pepper,grated Cheddar cheese,panko bread crumbs, or to taste",https://www.allrecipes.com/recipe/283803/keto-baked-cauliflower-mac-and-cheese/,/283803/,"cauliflower florets,olive oil,butter,olive oil,onion,all-purpose flour,milk,salt,ground black pepper,cheese,panko bread crumbs, or to taste"
86,"2793,20316,2829,9725,4378,4397,4786,4292,4279,20447,4663,4342,20699,16403,20245,2829,1620,20453,4279,4529,4237,20212,2871,7846,18744,16422,ba45e437c0d5783d17b992abd8c67874","dry kidney beans,red potatoes, peeled and diced,brown lentils,extra-virgin olive oil,fresh mushrooms, finely diced,yellow onion, diced,red bell pepper, diced,celery, diced,carrot, diced,habanero pepper, seeded and diced,shallot, minced,garlic, minced,Italian parsley, finely chopped,dried oregano,Italian seasoning,red lentils,buckwheat groats,Roma tomatoes, diced,carrots, sliced,zucchini, sliced,fresh green beans, trimmed,vegetable bouillon,brown miso,yeast extract spread,liquid smoke flavoring,cider vinegar,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/283903/the-best-instant-pot-soup-ive-ever-made/,/283903/,"dry kidney beans,potatoes,brown lentils,extra-virgin olive oil,fresh mushrooms,yellow onion,bell pepper,celery,carrot,habanero pepper, seeded,shallot,garlic,Italian parsley,oregano,Italian seasoning,lentils,buckwheat groats,Roma tomatoes,carrots,zucchini,fresh green beans,vegetable bouillon,brown miso,yeast extract spread,liquid smoke flavoring,cider vinegar,salt ground black pepper to taste"
87,"19183,2356,16421,1526,1525,16157,16317,16424,1526,16157,4808,1684,16317,16386,16411,16401,2356,16421,1526,16386","all-purpose flour,baking powder,salt,white sugar,brown sugar,butter, melted,eggs,vanilla extract,white sugar,butter, melted,pumpkin puree (such as Libby's®),all-purpose flour,eggs,ground cinnamon,pumpkin pie spice,ground nutmeg,baking powder,salt,white sugar, or to taste,ground cinnamon, or to taste",https://www.allrecipes.com/recipe/230128/pumpkin-pie-coffee-cake/,/230128/,"all-purpose flour,baking powder,salt,white sugar,brown sugar,butter,eggs,vanilla extract,white sugar,butter,pumpkin puree (such Libby's®),all-purpose flour,eggs,ground cinnamon,pumpkin pie spice,ground nutmeg,baking powder,salt,white sugar, or to taste,ground cinnamon, or to taste"
89,"16339,1338,1684,1416,18866,2356,1526,16317,16424,18427,5222,1338,16258,16339,18866","unsalted butter,semisweet chocolate chips,all-purpose flour,unsweetened cocoa powder,kosher salt,baking powder,white sugar,eggs,vanilla extract,raspberry jam,fresh raspberries,semisweet chocolate chips,heavy cream,unsalted butter,kosher salt",https://www.allrecipes.com/recipe/283836/chocolate-covered-raspberry-brownies/,/283836/,"butter,semisweet chocolate chips,all-purpose flour,unsweetened cocoa powder,kosher salt,baking powder,white sugar,eggs,vanilla extract,raspberry jam,fresh raspberries,semisweet chocolate chips,heavy cream,butter,kosher salt"
90,"9725,5107,5140,5112,4342,16421,16406,4371,4572,4496,20269,5012","extra virgin olive oil,fresh lemon juice,fresh orange juice,fresh lime juice,minced garlic,salt, or to taste,ground black pepper,romaine lettuce - rinsed, dried and chopped,tomatoes, cut into 8 wedges,radishes, thinly sliced,red onion, thinly sliced,avocado - peeled, pitted, and chopped",https://www.allrecipes.com/recipe/283838/easy-cuban-salad/,/283838/,"extra virgin olive oil,fresh lemon juice,fresh orange juice,fresh lime juice,garlic,salt, or to taste,ground black pepper,romaine lettuce -,tomatoes,radishes,onion,avocado -"
92,"35061,19315,28763,26848,3522","sugar-free white chocolate-flavored syrup (such as Torani®),unsweetened almond milk,powdered peanut butter (such as PB2®),stevia sweetener (such as Truvia®) (Optional),coffee",https://www.allrecipes.com/recipe/273737/skinny-white-chocolate-peanut-butter-latte/,/273737/,"sugar-free white chocolate- syrup (such Torani®),unsweetened almond milk,peanut butter (such PB2®),stevia sweetener (such Truvia®) (Optional),coffee"
93,"4252,6379,9722,4342,2e4e85387f1405fc6ff46020afff6dc2,3752","purple sprouting broccoli,vegetable oil,toasted sesame oil,garlic, thinly sliced,salt to taste,toasted sesame seeds, or to taste",https://www.allrecipes.com/recipe/283835/garlic-sesame-purple-sprouting-broccoli/,/283835/,"purple sprouting broccoli,vegetable oil,sesame oil,garlic,salt to taste,sesame seeds, or to taste"
94,"16339,1525,25139,16317,16424,1683,16386,2356,2359,16421,6057,8609","unsalted butter, softened,packed brown sugar,nonfat plain Greek yogurt,egg,vanilla extract,whole wheat flour,ground cinnamon,baking powder,baking soda,salt,old-fashioned oats,semi-sweet chocolate chips",https://www.allrecipes.com/recipe/283908/whole-wheat-oatmeal-chocolate-chip-muffins/,/283908/,"butter,brown sugar,nonfat plain Greek yogurt,egg,vanilla extract,whole wheat flour,ground cinnamon,baking powder,baking soda,salt,old-fashioned oats,semi-sweet chocolate chips"
95,"6494,2882,1525,9c5dcfa759dc151839d5877c0a18e4af,8336,1636,22005,6309,5188,4342,4279,3698,4786,1651,16317","boneless skinless chicken breasts, cubed,dark soy sauce,soft brown sugar,salt and freshly ground black pepper to taste,Shaoxing rice wine,cornstarch, divided,uncooked shrimp, peeled and deveined,sesame oil, divided,fresh pineapple,garlic, finely chopped,carrot, peeled and chopped,yellow bell pepper, chopped,red bell pepper, chopped,cooked rice,eggs, beaten",https://www.allrecipes.com/recipe/283327/chicken-shrimp-and-pineapple-fried-rice/,/283327/,"chicken breasts,dark soy sauce,soft brown sugar,salt freshly ground black pepper to taste,Shaoxing rice wine,cornstarch,shrimp,sesame oil,fresh pineapple,garlic,carrot,yellow bell pepper,bell pepper,rice,eggs"
96,"e2feb79b9f4571ef16d430c2159aedd1,17388,2496,6305,16317,1350,2173,21057,16258,1527,df2968c06cd224d4681f8cd757531dd7,b7b79c507793f1ddd8d13dfbcb42c1b5","nonstick cooking spray,devil's food cake mix,water,oil,eggs,vanilla ice cream, slightly softened,chopped chocolate sandwich cookies (such as Oreo®),chocolate shell topping (such as Magic Shell®),heavy whipping cream,powdered sugar,decorating icing (optional),candy sprinkles (optional)",https://www.allrecipes.com/recipe/283792/easy-incredible-ice-cream-cake/,/283792/,"nonstick cooking spray,devil's food cake mix,water,oil,eggs,vanilla ice cream,chocolate sandwich cookies (such Oreo®),chocolate shell topping (such Magic Shell®),heavy whipping cream,sugar,decorating icing (optional),candy sprinkles (optional)"
97,"2653,5012,2496,1654,16223,2882,18740,16406,18111,20482,6294,12057","imitation crabmeat, chopped,avocado, diced,water,uncooked instant rice,cream cheese, softened,soy sauce,garlic salt,ground black pepper,Italian-seasoned bread crumbs,canola oil for frying, or as needed,mayonnaise,Sriracha sauce",https://www.allrecipes.com/recipe/283897/deep-fried-california-roll-rice-balls/,/283897/,"imitation crabmeat,avocado,water,instant rice,cream cheese,soy sauce,garlic salt,ground black pepper,Italian-seasoned bread crumbs,canola oil for frying, or,mayonnaise,Sriracha sauce"
98,"21172,29237,1526","vegan dark chocolate chips,aquafaba (chickpea water),white sugar",https://www.allrecipes.com/recipe/260280/vegan-chocolate-mousse-with-aquafaba/,/260280/,"vegan dark chocolate chips,aquafaba (chickpea water),white sugar"
99,"1502,6307,18873,16404,16421,16406,2750,4207","honey,olive oil,Dijon mustard,ground paprika,salt,black pepper,salmon fillet, thawed if frozen and patted dry,fresh asparagus, trimmed",https://www.allrecipes.com/recipe/283907/air-fryer-salmon-and-asparagus-for-one/,/283907/,"honey,olive oil,Dijon mustard,ground paprika,salt,black pepper,salmon fillet, if dry,fresh asparagus"
100,"1728,6304,4397,4342,18868,3686,5597,20475,2858,2958,5112,1526,20244,16407,22005,16317,2940,20194,4279,5111,4405,3717","dried rice noodles,peanut oil,onion, diced,garlic, minced,rice wine vinegar,ketchup,fish sauce,sweet chile sauce,creamy peanut butter,light soy sauce,fresh lime juice,white sugar,red pepper flakes,cayenne pepper,uncooked medium shrimp, peeled and deveined,eggs, lightly beaten,unsalted dry-roasted peanuts, chopped,bean sprouts,shredded carrots (Optional),lime, cut into wedges,chopped green onions,coarsely chopped cilantro",https://www.allrecipes.com/recipe/263384/spicy-shrimp-pad-thai/,/263384/,"rice noodles,peanut oil,onion,garlic,rice wine vinegar,ketchup,fish sauce,sweet chile sauce,creamy peanut butter,light soy sauce,fresh lime juice,white sugar,pepper flakes,cayenne pepper,shrimp,eggs,peanuts,bean sprouts,carrots (Optional),lime,green onions,cilantro"
101,"4342,4343,16421,20551,16418,16391,16404,20473,25204,6522,16157,4397,19258,3795,16413","minced garlic,minced fresh ginger root,salt, or to taste,ground cumin,ground turmeric,curry powder,paprika,garam masala,Mexican crema,skinless, boneless chicken thighs,butter, divided,thinly shaved onion,basmati rice,coconut milk,crumbled saffron",https://www.allrecipes.com/recipe/274985/chicken-biryani-in-the-instant-pot/,/274985/,"garlic,fresh ginger root,salt, or to taste,ground cumin,ground turmeric,curry powder,paprika,garam masala,Mexican crema,chicken thighs,butter,onion,basmati rice,coconut milk,saffron"
102,"2362,2496,1684,1526,2359","active dry yeast,warm water,all-purpose flour,white sugar,baking soda",https://www.allrecipes.com/recipe/70048/simple-and-tasty-chinese-steamed-buns/,/70048/,"active dry yeast,warm water,all-purpose flour,white sugar,baking soda"
103,"1525,1507,7767,20205,16397,16386,16387,16406","packed brown sugar,molasses,spicy brown mustard,bourbon (Optional),ground ginger,ground cinnamon,ground cloves,ground black pepper",https://www.allrecipes.com/recipe/213904/southern-sweet-ham-glaze/,/213904/,"brown sugar,molasses,spicy brown mustard,bourbon (Optional),ground ginger,ground cinnamon,ground cloves,ground black pepper"
104,"1684,2356,16421,6300,1526,16317,20174,16424,16278,1527,20174,16278,20816","all-purpose flour,baking powder,salt,shortening (such as butter-flavored Crisco®),white sugar,eggs,anise extract,vanilla extract,milk,confectioners' sugar,anise extract,milk, or as needed,sprinkles, or as needed",https://www.allrecipes.com/recipe/271003/italian-easter-cookies-biscotti/,/271003/,"all-purpose flour,baking powder,salt,shortening (such Crisco®),white sugar,eggs,anise extract,vanilla extract,milk,confectioners' sugar,anise extract,milk, or,sprinkles, or"
105,"19161,2362,16278,16157,1526,16421,16317,5140,1527,5140","high-gluten flour, divided,active dry yeast,milk,butter,white sugar,salt,eggs,orange juice,confectioners' sugar,orange juice",https://www.allrecipes.com/recipe/241911/greek-easter-bread/,/241911/,"high-gluten flour,active dry yeast,milk,butter,white sugar,salt,eggs,orange juice,confectioners' sugar,orange juice"
106,"2976,4572,4397,6307,16403,16421,16406,5107,2496,19251,16225","bone-in leg of lamb,mashed tomatoes,onion, finely chopped,olive oil,dried oregano,salt,ground black pepper,lemon, juiced,water,uncooked orzo pasta,feta cheese",https://www.allrecipes.com/recipe/270393/greek-easter-roast-lamb-and-orzo/,/270393/,"bone-leg of lamb,tomatoes,onion,olive oil,oregano,salt,ground black pepper,lemon,water,orzo pasta,feta cheese"
107,"3103,4397,4582,3686,16385,16422,16396,5592,9c5dcfa759dc151839d5877c0a18e4af,2496,21965,5824,16420","ground beef,finely chopped onion, divided,tomato sauce,ketchup,chili powder,cider vinegar,garlic powder,hot sauce (such as Frank's® RedHot®),salt and freshly ground black pepper to taste,water, or as needed,hot dog buns,all beef hot dogs,prepared yellow mustard",https://www.allrecipes.com/recipe/283904/michigan-hot-dog/,/283904/,"ground beef,onion,tomato sauce,ketchup,chili powder,cider vinegar,garlic powder,hot sauce (such Frank's® RedHot®),salt freshly ground black pepper to taste,water, or,hot dog buns,all beef hot dogs,yellow mustard"
