ingredientID,ingredients,recipeinfo
"16124,4397,4279,1690,4292,4378,4342,18866,16406,6489,16423,16380,16278,1684,4409","unsalted chicken broth,chopped onion,chopped carrot,uncooked wild rice,chopped celery,sliced white mushrooms,garlic, minced,kosher salt,ground black pepper,bone-in chicken breast halves,fresh thyme,bay leaves,2% milk ,all-purpose flour,chopped fresh parsley, or to taste (Optional)",https://www.allrecipes.com/recipe/279223/slow-cooker-chicken-stew-with-wild-rice/
"2154,16157,16317,3810,8611,23181,16424","yellow cake mix with pudding,butter or margarine, softened,eggs, divided,chopped pecans, toasted,butterscotch-flavored chips,EAGLE BRAND® Sweetened Condensed Milk,vanilla extract",https://www.allrecipes.com/recipe/91700/butterscotch-blondies/
"16339,1526,20619,5106,16317,22884,16243,1526,10866,1527","unsalted butter, at room temperature,white sugar,vanilla sugar,lemon, zested and juiced,eggs, separated,blanched almond flour,ricotta cheese,white sugar,sliced almonds, or to taste,confectioners' sugar for dusting",https://www.allrecipes.com/recipe/283483/almond-ricotta-cake/
"2496,2360,1526,5107,16278,20198,1526,1686,19184,1526,16421,16317,16339,7192,16278,16339,1526,16409,5110,16386,16317","water,cream of tartar,white sugar,lemon juice,milk, room temperature, divided,cake yeast,white sugar,unbleached flour,unbleached flour,white sugar,salt,eggs, room temperature,zest from 1 lemon,unsalted butter, room temperature and cut into chunks,ground almonds,milk,unsalted butter, at room temperature ,white sugar,poppy seeds,lemon zest,ground cinnamon,egg, room temperature",https://www.allrecipes.com/recipe/216585/poppyseed-stollen-mohn-stollen/
"1684,22884,2359,16386,16421,5174,3810,1526,16278,1525,16157,16317,16424","all-purpose flour,almond flour,baking soda,ground cinnamon,salt,peeled, cored, and diced pears,pecan pieces,white sugar,milk,brown sugar,butter, melted,egg,vanilla extract",https://www.allrecipes.com/recipe/259003/fresh-pear-almond-muffins/
"2698,9797,16323,4978,3810","chunk light tuna, drained,creamy salad dressing (such as Miracle Whip®),hard-boiled egg, chopped,apple, diced,chopped toasted pecans,salt and pepper to taste",https://www.allrecipes.com/recipe/215900/tempting-tuna-salad/
"3103,4405,2496,6756,4603,5595,2882,12057,1525,3717,18748,16397,4405,3752","ground beef,green onion, white part only, thinly sliced,water,ramen noodles (such as Nissin® Top Ramen®),frozen Asian vegetable medley,hoisin sauce,soy sauce,Sriracha sauce,brown sugar,chopped fresh cilantro,Chinese five-spice powder,ground ginger,green onions, green parts only, thinly sliced,sesame seeds",https://www.allrecipes.com/recipe/278802/asian-ground-beef-noodle-bowls/
"2104,16339,4397,4292,18866,16414,16417,20591,20699,16429,16317,16406,16407","cubed day-old white French bread, dried,unsalted butter, divided,yellow onion, diced,diced celery,kosher salt,dried sage,dried thyme leaves,turkey broth,chopped fresh Italian parsley,minced fresh rosemary,egg, beaten,freshly ground black pepper,cayenne pepper",https://www.allrecipes.com/recipe/8308980/stovetop-stuffing/
"1684,1526,1417,16406,16386,2359,16401,16387,6300,16278,5140,5145,16424,5219,3819,3819,1527,16278,5140,5145,20816","all-purpose flour,white sugar,cocoa powder,ground black pepper,ground cinnamon,baking soda,ground nutmeg,ground cloves,shortening,milk,orange juice,grated orange zest,vanilla extract,raisins,chopped walnuts,finely chopped walnuts,confectioners' sugar,milk,orange juice,grated orange zest,multi-colored sprinkles, or to taste (Optional)",https://www.allrecipes.com/recipe/285879/grandma-annas-italian-pepper-cookies/
"2496,4653,28937,6306,1527,17627,3817,16424,16421,29237,1527,20450,3862","water,agar-agar powder,vegan butter, at room temperature,solid coconut oil,powdered sugar,brown rice flour,finely ground pistachios,vanilla extract,salt,aquafaba (chickpea water),powdered sugar,rose water,finely chopped pistachios",https://www.allrecipes.com/recipe/285878/vegan-pistachio-shortbread-cookies/
"16234,16223,16317,16238,16396,16403,2e4e85387f1405fc6ff46020afff6dc2,35003","shredded low-moisture mozzarella cheese,cream cheese, at room temperature,eggs,grated Parmesan cheese,garlic powder,dried oregano,salt to taste,pork rinds, crushed, or more to taste",https://www.allrecipes.com/recipe/277118/pork-rind-pizza-crust/
"4405,4342,5597,1526,1502,16406,5306,4279,4335,20269,18868,26958,6305,20414,6294,5595,3725,3717","green onions, white and light green parts only, thinly sliced,garlic, thinly sliced,fish sauce,white sugar,honey,ground black pepper,bone-in pork chops,carrots, thinly peeled ,cucumbers, cut into thin strips,red onion, thinly sliced,rice vinegar,chili-garlic sauce, divided,vegetable oil,French baguettes, cut in half lengthwise,mayonnaise, or to taste,hoisin sauce, or to taste,jalapeno peppers, seeded and thinly sliced,coarsely chopped fresh cilantro",https://www.allrecipes.com/recipe/284111/pork-banh-mi/
"3138,2496,4267,ba45e437c0d5783d17b992abd8c67874,6378,19356,2355,20482","corned beef brisket with spice packet,water, divided,cabbage, cut into chunks,salt and ground black pepper to taste,grapeseed oil,Asiago cheese,wonton wrappers,peanut oil for frying, or as needed",https://www.allrecipes.com/recipe/285895/corned-beef-and-cabbage-egg-rolls/
"20947,18866,16406,6307,5838,4397,4342,3640,3641,4664,2496,1526,16380,18681,16403,8540","pork neck bones,kosher salt, plus more to taste,ground black pepper,olive oil, divided,Italian sausage links,finely chopped white onion,garlic, minced,tomato paste,tomato puree,crushed tomatoes,water,white sugar, or more to taste,bay leaf,dried basil,dried oregano,cooked meatballs",https://www.allrecipes.com/recipe/8309691/italian-sunday-sauce/
"18873,1525,1684,5278,6307,20415,4342,16133,15720,4556,16406,16412,16417","cooking spray,Dijon mustard,brown sugar,all purpose flour,pork loin, cut into 1-inch cubes,olive oil,sweet onion, chopped,garlic, minced,chicken broth,dry sherry,sweet potatoes, cut into 1-inch cubes,ground black pepper,crushed dried rosemary,thyme,salt to taste",https://www.allrecipes.com/recipe/230419/pork-sweet-potato-stew/
"20316,16157,16244,4342,16421,16403","unpeeled red potatoes, quartered,butter, room temperature,Romano cheese, grated,chopped garlic,salt,dried oregano",https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/
"6305,6609,4397,4292,4279,20234,2496,10572,4342,16380,16157,10572,1684,16258","vegetable oil,turkey necks,onion, chopped,celery, chopped,carrot, chopped,Marsala wine,cold water,dried porcini mushrooms,garlic, peeled,bay leaf,butter,dried porcini mushrooms,flour,heavy cream,salt and freshly ground black pepper to taste",https://www.allrecipes.com/recipe/221956/make-ahead-marsala-turkey-gravy/
"16157,4397,4267,1684,2496","butter,onion, chopped,green cabbage, chopped,flour,water,salt to taste",https://www.allrecipes.com/recipe/155190/cabbage-and-dumplings/
"16157,4397,4378,1684,16406,16421,16278,16133,4409,16401,16261","butter,onion, chopped,sliced fresh mushrooms,all-purpose flour,ground black pepper,salt,milk,chicken broth,minced fresh parsley,ground nutmeg, or to taste,sour cream, or as needed",https://www.allrecipes.com/recipe/233548/joes-homemade-mushroom-soup/
"6746,16157,4397,4978,4292,16414,16405,16412,16417,16399,16421,20591","crumbled cornbread,butter,finely chopped onion,finely chopped apple,finely chopped celery,ground dried sage,dried parsley, crushed,dried rosemary, crushed,dried thyme, crushed,ground dried marjoram,salt,turkey broth, or as needed",https://www.allrecipes.com/recipe/274663/real-southern-herbed-cornbread-stuffing/
"9615,16157,1526","buttery round crackers (such as Ritz®), crushed,melted butter,white sugar",https://www.allrecipes.com/recipe/280777/cracker-pie-crust/
"5051,3853,3767,1416,6306,3788,16424,9972,18866,16407","pitted Medjool dates, roughly chopped,raw cashews,raw or roasted unsalted almonds,high-quality unsweetened cocoa powder (such as Guittard® Cocoa Rouge),coconut oil, melted,unsweetened shredded coconut,vanilla extract,cold espresso, or more as needed (or water),kosher salt,cayenne pepper",https://www.allrecipes.com/recipe/254452/chef-johns-chocolate-energy-bars/
"5262,6307,4342,5338,3472,18848,16348,16422,16421,1526,18744,16399,16408,16406,20244,16407,20685,7dd31d11c885238b1e42c157b70f28b9,bf9b90c2f8ef623fc2851f55e4ef6e39,89d53ed1f27ff97fa8fab1ab1f08e28f","Pork, fresh, backfat, raw,olive oil,garlic, minced,pork butt, cut into 1-inch chunks,red table wine,sweet paprika,powdered milk,cider vinegar,salt,white sugar,hickory-flavored liquid smoke,dried marjoram,ground white pepper,ground black pepper,crushed red pepper,cayenne pepper,hog casing,lump charcoal,hickory wood chunks,toothpicks",https://www.allrecipes.com/recipe/284271/linguica-smoked-portuguese-sausage/
"6598,6294,3692,18873,1526,10863,11188,18738","cooked turkey meat, chopped,mayonnaise, or to taste,sweet pickle relish,Dijon mustard,white sugar,slivered almonds,dried cranberries,salt and ground black pepper to taste,celery salt, or more to taste",https://www.allrecipes.com/recipe/272391/jonis-leftover-turkey-salad/
"16278,1526,16157,1416,22082,3832,2858,16424","milk,white sugar,butter,cocoa powder ,quick oats,shredded coconut,peanut butter,vanilla extract",https://www.allrecipes.com/recipe/274285/no-bake-chocolate-oatmeal-drop-cookies/
"f0ed9c72fe4cc05e47eb87b4ea1b7837,4556,6306,16386,16421,16317,16218,16337,16255,16424,8817","cooking spray,diced peeled sweet potato,coconut oil,ground cinnamon, divided,salt, divided,eggs,cottage cheese,liquid egg whites,half-and-half,vanilla extract,low-calorie granulated sugar substitute",https://www.allrecipes.com/recipe/285903/sweet-potato-egg-bites/
"1660,2496,18868,1526,16421,20792,5012,2750,4405,34588,5595,10883,3752,22880,18865","glutinous white rice (sushi rice),water,rice wine vinegar,white sugar,salt,nori (dry seaweed),avocado, thinly sliced,farmed Atlantic salmon,green onions, halved lengthwise,sriracha mayonnaise (Kikkoman),hoisin sauce,black sesame seeds,toasted sesame seeds,wasabi paste, or to taste,pickled ginger, or to taste",https://www.allrecipes.com/recipe/285859/spicy-salmon-maki/
"2940,16385,3709,16390,2e4e85387f1405fc6ff46020afff6dc2","roasted peanuts,chili powder,dried red chili pepper, or more to taste,toasted cumin seeds,salt to taste",https://www.allrecipes.com/recipe/285823/shengdana-chutney-dry-peanut-chutney/
"3886,3910,4004,16421,16396,16406","beef brisket,boneless beef chuck roast,beef short ribs,iodized salt,garlic powder,finely ground black pepper ",https://www.allrecipes.com/recipe/284675/sarajevo-cevapi-serbian-sausages/
"16413,2496,6522,18866,a0a6b91a475b9274d5094658c58c12e8,6305,4397,4342,16391,13968","saffron threads,hot water, or more as needed,boneless, skinless chicken thighs,kosher salt, divided,freshly cracked black pepper to taste,vegetable oil,yellow onion, finely chopped,garlic, minced,curry powder,chicken stock",https://www.allrecipes.com/recipe/285890/persian-saffron-braised-chicken-thighs/
"16276,16386,16424,16387,16319,18633,16258,16401","whole milk,ground cinnamon,vanilla extract,ground cloves,egg yolks,cane sugar,whipping cream,ground nutmeg",https://www.allrecipes.com/recipe/285902/overnight-eggnog/
"1527,16339,16317,16424,19113,2359,2360,1684,16339,16318,16424,1527,2867a0def39a7ad50af8230c2687d319","confectioners' sugar,unsalted butter, at room temperature,egg,vanilla extract,almond extract,baking soda,cream of tartar,all-purpose flour,unsalted butter, at room temperature,egg white,vanilla extract,confectioners' sugar,assorted food coloring",https://www.allrecipes.com/recipe/285877/moms-christmas-sugar-cut-out-cookies/
"4442,4657,16385,2e4e85387f1405fc6ff46020afff6dc2,10011,2496,20482","potatoes, peeled and cubed,green chile peppers,chili powder,salt to taste,chickpea flour,water, or more as needed,oil for frying, or as needed",https://www.allrecipes.com/recipe/285757/mirchi-bada-stuffed-green-chile-peppers/
"6494,e74fe4dad16b4a7183d24539d2533d24,4556,6309,4357,28291,20269,4529,4342,7452","boneless, skinless chicken breasts,salt and freshly ground black pepper,sweet potato,sesame oil,chopped kale,mini bell peppers, halved lengthwise and seeded,red onion, cut into bite-size pieces,zucchini, sliced,garlic, chopped,peanut sauce",https://www.allrecipes.com/recipe/285891/kale-and-chicken-stir-fry/
"1684,2359,16386,16421,16339,1525,1526,16317,16424,6057,5219,3811,1527,16339,4991","all-purpose flour,baking soda,ground cinnamon,salt,unsalted butter, at room temperature,packed light brown sugar,white sugar,eggs,vanilla extract,old-fashioned rolled oats,raisins,chopped toasted pecans,powdered sugar,unsalted butter, at room temperature,apple juice, or more to taste",https://www.allrecipes.com/recipe/285884/iced-oatmeal-cookies/
"21044,16406,18866,1525,16403,20461","beef rib roast,ground black pepper,kosher salt,packed light brown sugar,dried oregano,smoked paprika",https://www.allrecipes.com/recipe/276482/holiday-standing-rib-roast/
"4279,4496,4405,4409,3717,18860,10883,4342,5111,1502,9725,ba45e437c0d5783d17b992abd8c67874","heirloom carrots, peeled,thinly sliced radishes ,green onions, finely chopped,chopped fresh parsley (Optional),chopped fresh cilantro (Optional),chopped fresh mint (Optional),black sesame seeds,garlic, finely chopped,lime, juiced,honey,extra-virgin olive oil,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/285861/heirloom-carrot-and-radish-salad/
"3138,2496,1502,18873","corned beef brisket,water,honey,country Dijon mustard",https://www.allrecipes.com/recipe/285897/grandmas-corned-beef/
"1684,16421,16386,6300,2496,4978,1525,16386,16401,16387,16339,2496,1526,1533,16339,16386,16401","all-purpose flour,salt,ground cinnamon,shortening,ice cold water, or as needed,apples, peeled and cored,brown sugar,ground cinnamon,ground nutmeg,ground cloves,unsalted butter,water,white sugar,light corn syrup,unsalted butter,ground cinnamon,ground nutmeg",https://www.allrecipes.com/recipe/285855/grandma-simpsons-apple-dumplings/
"2496,16339,16421,1684,16317,16278,16294,1526,16317,16421,1636,16424","water,unsalted butter,salt,all-purpose flour,eggs,milk,sweetened condensed milk,white sugar,eggs,salt,cornstarch,vanilla extract",https://www.allrecipes.com/recipe/285853/grandma-marys-cream-puffs/
"6057,2359,16421,16386,16339,1525,1526,16317,16424,5107,1338,3810","oats, rolled, regular, dry,baking soda,salt,ground cinnamon,unsalted butter, at room temperature ,packed brown sugar,white sugar,egg,vanilla extract,lemon juice,chocolate chips,chopped pecans",https://www.allrecipes.com/recipe/285875/gluten-free-chocolate-chip-cookies-with-ground-oats/
"3814,3771,18633,1527,16318,16424,27093,16421","pine nuts,almond paste,cane sugar,confectioners' sugar, plus more for dusting,egg whites,vanilla extract,gluten-free all-purpose baking flour,salt",https://www.allrecipes.com/recipe/285880/gluten-free-italian-pignoli-cookies/
"16339,1684,1525,16386,16397,2359,16387,16421,1507,16276,1526,1527","unsalted butter,all-purpose flour,packed dark brown sugar,ground cinnamon,ground ginger,baking soda,ground cloves,salt,molasses,whole milk,white sugar,powdered sugar",https://www.allrecipes.com/recipe/285917/gingerbread-crinkle-cookies/
"1526,1526,16317,16158,9725,16424,1684,1684,1416,16386,2356,5053","white sugar,white sugar,eggs, lightly beaten,plain yogurt,olive oil,vanilla extract,all-purpose flour,all-purpose flour,unsweetened cocoa powder,ground cinnamon,baking powder,fresh figs, halved",https://www.allrecipes.com/recipe/285768/fig-and-chocolate-olive-oil-cake/
"f0ed9c72fe4cc05e47eb87b4ea1b7837,1944,20687,16317,2084,4372,20453,20269,25340","cooking spray,ground lamb,Greek seasoning,egg,pita breads, warmed,iceberg lettuce, finely shredded,Roma tomatoes, diced,red onion, diced,tzatziki sauce, or more to taste",https://www.allrecipes.com/recipe/285839/easy-lamb-gyros/
